precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,gradelevel,ncs_lat,ncs_lon,SCHNAM09,NCESSCH,hcb_ncs_line
B371559608011011P0015,B371559608011011H003,B371559608011011,2,2.0,0.0,12.0,0.0,34.60770049687981,-79.03484166674862,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03484166674862 34.60770049687981, -79.03142799999999 34.603928)"
B371559608011011P0004,B371559608011011H008,B371559608011011,1,2.0,0.0,17.0,0.0,34.60770049687981,-79.03484166674862,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03484166674862 34.60770049687981, -79.00006599999999 34.645515)"
B371559608011011P0003,B371559608011011H010,B371559608011011,1,2.0,0.0,13.0,0.0,34.60770049687981,-79.03484166674862,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03484166674862 34.60770049687981, -79.03142799999999 34.603928)"
B371559608011011P0016,B371559608011011H011,B371559608011011,2,2.0,0.0,15.0,0.0,34.60770049687981,-79.03484166674862,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03484166674862 34.60770049687981, -79.00006599999999 34.645515)"
B371559608011011P0002,B371559608011011H012,B371559608011011,1,2.0,0.0,13.0,0.0,34.60770049687981,-79.03484166674862,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03484166674862 34.60770049687981, -79.03142799999999 34.603928)"
B371559608011011P0001,B371559608011011H012,B371559608011011,1,2.0,0.0,11.0,0.0,34.60770049687981,-79.03484166674862,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03484166674862 34.60770049687981, -79.005224 34.658093)"
B371559608011012P0007,B371559608011012H003,B371559608011012,2,2.0,0.0,14.0,0.0,34.60331101539481,-79.03541544270396,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03541544270396 34.60331101539481, -79.03142799999999 34.603928)"
B371559608011012P0002,B371559608011012H003,B371559608011012,1,2.0,0.0,10.0,0.0,34.60331101539481,-79.03541544270396,G04,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03541544270396 34.60331101539481, -79.02268 34.61064)"
B371559608011012P0003,B371559608011012H004,B371559608011012,1,2.0,0.0,13.0,0.0,34.60331101539481,-79.03541544270396,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03541544270396 34.60331101539481, -79.03142799999999 34.603928)"
B371559608011020P0008,B371559608011020H001,B371559608011020,1,3.0,0.0,17.0,7.0,34.5908960566098,-79.05147471658023,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.05147471658023 34.5908960566098, -79.00006599999999 34.645515)"
B371559608011020P0004,B371559608011020H001,B371559608011020,1,2.0,0.0,16.0,7.0,34.5908960566098,-79.05147471658023,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.05147471658023 34.5908960566098, -79.00006599999999 34.645515)"
B371559608011020P0005,B371559608011020H001,B371559608011020,1,2.0,0.0,16.0,7.0,34.5908960566098,-79.05147471658023,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.05147471658023 34.5908960566098, -79.00006599999999 34.645515)"
B371559608011020P0002,B371559608011020H001,B371559608011020,1,1.0,0.0,17.0,7.0,34.5908960566098,-79.05147471658023,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.05147471658023 34.5908960566098, -79.00006599999999 34.645515)"
B371559608011020P0003,B371559608011020H001,B371559608011020,1,2.0,0.0,14.0,7.0,34.5908960566098,-79.05147471658023,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.05147471658023 34.5908960566098, -79.00006599999999 34.645515)"
B371559608011023P0002,B371559608011023H001,B371559608011023,1,2.0,0.0,9.0,0.0,34.59787103794692,-79.03662374352301,G03,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03662374352301 34.59787103794692, -79.02268 34.61064)"
B371559608011023P0003,B371559608011023H002,B371559608011023,1,2.0,0.0,16.0,0.0,34.59787103794692,-79.03662374352301,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03662374352301 34.59787103794692, -79.00006599999999 34.645515)"
B371559608011023P0001,B371559608011023H002,B371559608011023,1,2.0,0.0,7.0,0.0,34.59787103794692,-79.03662374352301,G01,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03662374352301 34.59787103794692, -79.02268 34.61064)"
B371559608011023P0007,B371559608011023H002,B371559608011023,2,2.0,0.0,15.0,0.0,34.59787103794692,-79.03662374352301,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03662374352301 34.59787103794692, -79.00006599999999 34.645515)"
B371559608011024P0002,B371559608011024H005,B371559608011024,1,2.0,0.0,16.0,0.0,34.60057852749709,-79.03496785922609,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03496785922609 34.60057852749709, -79.00006599999999 34.645515)"
B371559608011024P0001,B371559608011024H007,B371559608011024,1,2.0,0.0,8.0,0.0,34.60057852749709,-79.03496785922609,G02,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03496785922609 34.60057852749709, -79.02268 34.61064)"
B371559608011024P0031,B371559608011024H012,B371559608011024,2,3.0,0.0,9.0,0.0,34.60057852749709,-79.03496785922609,G03,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03496785922609 34.60057852749709, -79.02268 34.61064)"
B371559608011024P0022,B371559608011024H014,B371559608011024,1,3.0,0.0,12.0,0.0,34.60057852749709,-79.03496785922609,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03496785922609 34.60057852749709, -79.005224 34.658093)"
B371559608011024P0032,B371559608011024H014,B371559608011024,2,3.0,0.0,16.0,0.0,34.60057852749709,-79.03496785922609,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03496785922609 34.60057852749709, -79.00006599999999 34.645515)"
B371559608011025P0018,B371559608011025H010,B371559608011025,2,2.0,0.0,10.0,0.0,34.601261525263595,-79.03398805358655,G04,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03398805358655 34.601261525263595, -79.02268 34.61064)"
B371559608011025P0003,B371559608011025H012,B371559608011025,1,2.0,0.0,18.0,0.0,34.601261525263595,-79.03398805358655,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03398805358655 34.601261525263595, -79.00006599999999 34.645515)"
B371559608011025P0002,B371559608011025H013,B371559608011025,1,2.0,0.0,18.0,0.0,34.601261525263595,-79.03398805358655,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03398805358655 34.601261525263595, -79.00006599999999 34.645515)"
B371559608011027P0003,B371559608011027H003,B371559608011027,1,2.0,0.0,15.0,0.0,34.60204052396164,-79.03113901473945,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03113901473945 34.60204052396164, -79.00006599999999 34.645515)"
B371559608011027P0008,B371559608011027H003,B371559608011027,2,2.0,0.0,11.0,0.0,34.60204052396164,-79.03113901473945,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03113901473945 34.60204052396164, -79.005224 34.658093)"
B371559608011027P0002,B371559608011027H004,B371559608011027,1,2.0,0.0,9.0,0.0,34.60204052396164,-79.03113901473945,G04,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03113901473945 34.60204052396164, -79.02268 34.61064)"
B371559608011028P0001,B371559608011028H001,B371559608011028,1,1.0,0.0,15.0,0.0,34.60449001477,-79.02917029088619,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02917029088619 34.60449001477, -79.00006599999999 34.645515)"
B371559608011028P0009,B371559608011028H004,B371559608011028,2,2.0,0.0,11.0,0.0,34.60449001477,-79.02917029088619,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.02917029088619 34.60449001477, -79.005224 34.658093)"
B371559608011028P0008,B371559608011028H004,B371559608011028,2,2.0,0.0,6.0,0.0,34.60449001477,-79.02917029088619,KG,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.02917029088619 34.60449001477, -79.02268 34.61064)"
B371559608011029P0002,B371559608011029H001,B371559608011029,1,1.0,0.0,15.0,0.0,34.60529451287637,-79.02692873747506,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02692873747506 34.60529451287637, -79.00006599999999 34.645515)"
B371559608011029P0021,B371559608011029H018,B371559608011029,2,2.0,0.0,16.0,0.0,34.60529451287637,-79.02692873747506,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02692873747506 34.60529451287637, -79.00006599999999 34.645515)"
B371559608011029P0006,B371559608011029H020,B371559608011029,1,2.0,0.0,15.0,0.0,34.60529451287637,-79.02692873747506,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02692873747506 34.60529451287637, -79.00006599999999 34.645515)"
B371559608011029P0005,B371559608011029H021,B371559608011029,1,2.0,0.0,13.0,0.0,34.60529451287637,-79.02692873747506,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.02692873747506 34.60529451287637, -79.03142799999999 34.603928)"
B371559608011029P0022,B371559608011029H021,B371559608011029,2,2.0,0.0,18.0,0.0,34.60529451287637,-79.02692873747506,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02692873747506 34.60529451287637, -79.00006599999999 34.645515)"
B371559608011032P0004,B371559608011032H003,B371559608011032,1,3.0,0.0,8.0,0.0,34.59983903024126,-79.03557518647048,G02,34.61064,-79.02268,W H KNUCKLES,370393002247.0,"LINESTRING ( -79.03557518647048 34.59983903024126, -79.02268 34.61064)"
B371559608011032P0005,B371559608011032H005,B371559608011032,1,3.0,0.0,13.0,0.0,34.59983903024126,-79.03557518647048,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03557518647048 34.59983903024126, -79.03142799999999 34.603928)"
B371559608012000P0019,B371559608012000H006,B371559608012000,1,2.0,0.0,14.0,0.0,34.62736941348799,-79.03257746891369,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0027,B371559608012000H008,B371559608012000,1,2.0,0.0,17.0,0.0,34.62736941348799,-79.03257746891369,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0021,B371559608012000H012,B371559608012000,1,2.0,0.0,12.0,0.0,34.62736941348799,-79.03257746891369,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.005224 34.658093)"
B371559608012000P0022,B371559608012000H013,B371559608012000,1,2.0,0.0,13.0,0.0,34.62736941348799,-79.03257746891369,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03142799999999 34.603928)"
B371559608012000P0040,B371559608012000H015,B371559608012000,2,2.0,0.0,7.0,0.0,34.62736941348799,-79.03257746891369,G01,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03568299999999 34.624143)"
B371559608012000P0017,B371559608012000H015,B371559608012000,1,2.0,0.0,5.0,0.0,34.62736941348799,-79.03257746891369,PK,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03568299999999 34.624143)"
B371559608012000P0039,B371559608012000H016,B371559608012000,2,2.0,0.0,6.0,0.0,34.62736941348799,-79.03257746891369,G01,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03568299999999 34.624143)"
B371559608012000P0023,B371559608012000H016,B371559608012000,1,2.0,0.0,12.0,0.0,34.62736941348799,-79.03257746891369,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.005224 34.658093)"
B371559608012000P0041,B371559608012000H017,B371559608012000,2,2.0,0.0,6.0,0.0,34.62736941348799,-79.03257746891369,KG,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03568299999999 34.624143)"
B371559608012000P0024,B371559608012000H017,B371559608012000,1,2.0,0.0,10.0,0.0,34.62736941348799,-79.03257746891369,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.005224 34.658093)"
B371559608012000P0042,B371559608012000H017,B371559608012000,2,2.0,0.0,6.0,0.0,34.62736941348799,-79.03257746891369,G01,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03568299999999 34.624143)"
B371559608012000P0044,B371559608012000H018,B371559608012000,2,2.0,0.0,15.0,0.0,34.62736941348799,-79.03257746891369,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0018,B371559608012000H018,B371559608012000,1,2.0,0.0,11.0,0.0,34.62736941348799,-79.03257746891369,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.005224 34.658093)"
B371559608012000P0026,B371559608012000H018,B371559608012000,1,2.0,0.0,15.0,0.0,34.62736941348799,-79.03257746891369,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0028,B371559608012000H019,B371559608012000,1,2.0,0.0,16.0,0.0,34.62736941348799,-79.03257746891369,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0043,B371559608012000H019,B371559608012000,2,2.0,0.0,14.0,0.0,34.62736941348799,-79.03257746891369,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0025,B371559608012000H026,B371559608012000,1,2.0,0.0,17.0,0.0,34.62736941348799,-79.03257746891369,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0059,B371559608012000H035,B371559608012000,1,3.0,0.0,9.0,0.0,34.62736941348799,-79.03257746891369,G03,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03568299999999 34.624143)"
B371559608012000P0077,B371559608012000H035,B371559608012000,2,3.0,0.0,17.0,0.0,34.62736941348799,-79.03257746891369,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.00006599999999 34.645515)"
B371559608012000P0060,B371559608012000H036,B371559608012000,1,3.0,0.0,13.0,0.0,34.62736941348799,-79.03257746891369,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03142799999999 34.603928)"
B371559608012000P0020,B371559608012000H036,B371559608012000,1,2.0,0.0,10.0,0.0,34.62736941348799,-79.03257746891369,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.005224 34.658093)"
B371559608012000P0014,B371559608012000H036,B371559608012000,1,2.0,0.0,4.0,0.0,34.62736941348799,-79.03257746891369,PK,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03257746891369 34.62736941348799, -79.03568299999999 34.624143)"
B371559608012002P0012,B371559608012002H009,B371559608012002,1,2.0,0.0,7.0,0.0,34.624532424745,-79.03414692488512,G02,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03414692488512 34.624532424745, -79.03568299999999 34.624143)"
B371559608012002P0014,B371559608012002H009,B371559608012002,1,2.0,0.0,9.0,0.0,34.624532424745,-79.03414692488512,G03,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03414692488512 34.624532424745, -79.03568299999999 34.624143)"
B371559608012002P0013,B371559608012002H009,B371559608012002,1,2.0,0.0,6.0,0.0,34.624532424745,-79.03414692488512,G01,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.03414692488512 34.624532424745, -79.03568299999999 34.624143)"
B371559608012002P0016,B371559608012002H009,B371559608012002,2,2.0,0.0,11.0,0.0,34.624532424745,-79.03414692488512,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.03414692488512 34.624532424745, -79.005224 34.658093)"
B371559608012002P0021,B371559608012002H011,B371559608012002,1,3.0,0.0,15.0,0.0,34.624532424745,-79.03414692488512,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03414692488512 34.624532424745, -79.00006599999999 34.645515)"
B371559608012002P0026,B371559608012002H011,B371559608012002,2,7.0,0.0,15.0,0.0,34.624532424745,-79.03414692488512,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03414692488512 34.624532424745, -79.00006599999999 34.645515)"
B371559608012003P0003,B371559608012003H002,B371559608012003,2,3.0,0.0,16.0,0.0,34.62472093219209,-79.02117114575448,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02117114575448 34.62472093219209, -79.00006599999999 34.645515)"
B371559608012003P0001,B371559608012003H002,B371559608012003,1,3.0,0.0,17.0,0.0,34.62472093219209,-79.02117114575448,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02117114575448 34.62472093219209, -79.00006599999999 34.645515)"
B371559608012004P0003,B371559608012004H006,B371559608012004,1,3.0,0.0,10.0,0.0,34.62591242623962,-79.02236230335143,G04,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.02236230335143 34.62591242623962, -79.03568299999999 34.624143)"
B371559608012004P0013,B371559608012004H007,B371559608012004,2,3.0,0.0,12.0,0.0,34.62591242623962,-79.02236230335143,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.02236230335143 34.62591242623962, -79.03142799999999 34.603928)"
B371559608012004P0002,B371559608012004H007,B371559608012004,1,3.0,0.0,5.0,0.0,34.62591242623962,-79.02236230335143,KG,34.624143,-79.03568299999999,WEST LUMBERTON ELEMENTARY,370393002248.0,"LINESTRING ( -79.02236230335143 34.62591242623962, -79.03568299999999 34.624143)"
