precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,Earnings,agegroupLODES,Education,jobtype,IndustryCode,NAICS2D,wet_lat,wet_lon,hcb_wet_line,SIName,od_distance
B371559607011002P0003,B371559607011002H005,B371559607011002,1,3.0,0.0,31.0,0.0,34.77784845805887,-79.06272559851824,3.0,2.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.06272559851824 34.77784845805887, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,22.7926836196381
B371559607011009P0014,B371559607011009H008,B371559607011009,2,1.0,0.0,30.0,0.0,34.73909043413643,-79.01599659434171,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01599659434171 34.73909043413643, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,21.97946843879628
B371559607011009P0038,B371559607011009H009,B371559607011009,2,3.0,0.0,47.0,0.0,34.73909043413643,-79.01599659434171,1.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01599659434171 34.73909043413643, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.344180446860635
B371559607011012P0077,B371559607011012H013,B371559607011012,2,3.0,0.0,57.0,0.0,34.726004498208866,-78.99923373851327,2.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.99923373851327 34.726004498208866, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.981792414508368
B371559607011012P0070,B371559607011012H027,B371559607011012,2,3.0,0.0,48.0,0.0,34.726004498208866,-78.99923373851327,1.0,2.0,3.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -78.99923373851327 34.726004498208866, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,11.850259971274888
B371559607011012P0067,B371559607011012H032,B371559607011012,2,3.0,0.0,41.0,0.0,34.726004498208866,-78.99923373851327,1.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -78.99923373851327 34.726004498208866, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,8.437698885447539
B371559607011016P0091,B371559607011016H024,B371559607011016,2,3.0,0.0,42.0,0.0,34.71967702309513,-79.00198487311691,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.00198487311691 34.71967702309513, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.520396220661645
B371559607011016P0089,B371559607011016H027,B371559607011016,2,3.0,0.0,38.0,0.0,34.71967702309513,-79.00198487311691,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.00198487311691 34.71967702309513, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.29878709048873
B371559607011019P0049,B371559607011019H006,B371559607011019,1,7.0,0.0,36.0,0.0,34.72079101662777,-79.00760868159938,2.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.00760868159938 34.72079101662777, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,9.612547555864142
B371559607011021P0084,B371559607011021H020,B371559607011021,2,3.0,0.0,45.0,0.0,34.71222705276631,-79.01312657138867,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01312657138867 34.71222705276631, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,20.12068160198124
B371559607011021P0088,B371559607011021H022,B371559607011021,2,3.0,0.0,50.0,0.0,34.71222705276631,-79.01312657138867,3.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.01312657138867 34.71222705276631, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,6.191750793918585
B371559607011021P0086,B371559607011021H024,B371559607011021,2,3.0,0.0,45.0,0.0,34.71222705276631,-79.01312657138867,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01312657138867 34.71222705276631, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,17.462078532173635
B371559607011026P0029,B371559607011026H009,B371559607011026,2,3.0,0.0,52.0,0.0,34.70410558899563,-79.0115144091167,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0115144091167 34.70410558899563, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,12.426963655028407
B371559607011027P0008,B371559607011027H002,B371559607011027,2,3.0,0.0,36.0,0.0,34.720282517503,-79.01262641854551,3.0,2.0,3.0,JT07,15.0,61.0,34.62287,-79.03482,"LINESTRING ( -79.01262641854551 34.720282517503, -79.03482 34.62287)",WEST LUMBERTON ELEMENTARY SCHL,10.927545970706086
B371559607011028P0060,B371559607011028H046,B371559607011028,1,3.0,0.0,34.0,0.0,34.73352795407538,-79.0359592422019,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0359592422019 34.73352795407538, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.468568686799966
B371559607011029P0018,B371559607011029H006,B371559607011029,2,3.0,0.0,43.0,0.0,34.72265200507064,-79.02025848985653,1.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02025848985653 34.72265200507064, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.160663647777698
B371559607011034P0027,B371559607011034H001,B371559607011034,2,3.0,0.0,41.0,0.0,34.74270141546123,-79.03115542265655,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.03115542265655 34.74270141546123, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,21.273432434046367
B371559607011034P0028,B371559607011034H007,B371559607011034,2,3.0,0.0,43.0,0.0,34.74270141546123,-79.03115542265655,3.0,2.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.03115542265655 34.74270141546123, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,9.334074926324902
B371559607011035P0025,B371559607011035H008,B371559607011035,2,3.0,0.0,42.0,0.0,34.713602549559866,-79.00361701917589,1.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.00361701917589 34.713602549559866, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.29878709048873
B371559607011045P0083,B371559607011045H037,B371559607011045,2,3.0,0.0,19.0,0.0,34.71570453402968,-79.02502071726329,2.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02502071726329 34.715704534029676, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.762584805898843
B371559607011047P0057,B371559607011047H012,B371559607011047,2,1.0,1.0,59.0,0.0,34.702109596600714,-79.01495871542095,1.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01495871542095 34.702109596600714, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,17.514603105900303
B371559607011047P0075,B371559607011047H024,B371559607011047,1,2.0,0.0,44.0,0.0,34.702109596600714,-79.01495871542095,2.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.01495871542095 34.702109596600714, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,7.448654595816377
B371559607011047P0076,B371559607011047H025,B371559607011047,1,2.0,0.0,50.0,0.0,34.702109596600714,-79.01495871542095,2.0,2.0,1.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.01495871542095 34.702109596600714, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,5.204259802509569
B371559607011047P0092,B371559607011047H033,B371559607011047,2,2.0,0.0,52.0,0.0,34.702109596600714,-79.01495871542095,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01495871542095 34.702109596600714, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.506776096189634
B371559607011047P0258,B371559607011047H084,B371559607011047,2,7.0,0.0,45.0,0.0,34.702109596600714,-79.01495871542095,2.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.01495871542095 34.702109596600714, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,9.020203238968048
B371559607012000P0038,B371559607012000H006,B371559607012000,2,1.0,0.0,58.0,0.0,34.75882390276756,-79.06918655711058,3.0,3.0,4.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.06918655711058 34.75882390276756, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,15.746599230374434
B371559607012000P0031,B371559607012000H018,B371559607012000,2,1.0,0.0,40.0,0.0,34.75882390276756,-79.06918655711058,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.06918655711058 34.75882390276756, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,15.433300589410546
B371559607012000P0305,B371559607012000H050,B371559607012000,2,3.0,0.0,65.0,0.0,34.75882390276756,-79.06918655711058,3.0,3.0,3.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.06918655711058 34.75882390276756, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,15.949094777766891
B371559607012000P0151,B371559607012000H078,B371559607012000,1,3.0,0.0,45.0,0.0,34.75882390276756,-79.06918655711058,3.0,2.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.06918655711058 34.75882390276756, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,26.714559988914424
B371559607012000P0130,B371559607012000H119,B371559607012000,1,3.0,0.0,30.0,0.0,34.75882390276756,-79.06918655711058,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.06918655711058 34.75882390276756, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.240498641066022
B371559607012000P0257,B371559607012000H122,B371559607012000,2,3.0,0.0,42.0,0.0,34.75882390276756,-79.06918655711058,2.0,2.0,4.0,JT07,15.0,61.0,34.61427,-78.98773,"LINESTRING ( -79.06918655711058 34.75882390276756, -78.98773 34.61427)",JANIE CARYLE HARGRAVE SCHOOL,15.746599230374434
B371559607012004P0049,B371559607012004H010,B371559607012004,2,3.0,0.0,46.0,0.0,34.758832400024524,-79.0842223235822,2.0,2.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.0842223235822 34.758832400024524, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,13.539152665010764
B371559607012005P0016,B371559607012005H005,B371559607012005,1,1.0,0.0,49.0,0.0,34.729819460825325,-79.07492236984844,3.0,2.0,4.0,JT07,15.0,61.0,34.60538,-79.03276,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.03276 34.60538)",LUMBERTON JUNIOR HIGH SCHOOL,13.916310016561118
B371559607012005P0030,B371559607012005H022,B371559607012005,2,1.0,0.0,34.0,0.0,34.729819460825325,-79.07492236984844,2.0,2.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,10.515547778962691
B371559607012005P0093,B371559607012005H024,B371559607012005,2,1.0,1.0,47.0,0.0,34.729819460825325,-79.07492236984844,2.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,26.745203154688763
B371559607012005P0094,B371559607012005H024,B371559607012005,2,1.0,1.0,45.0,0.0,34.729819460825325,-79.07492236984844,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.489330730496803
B371559607012005P0099,B371559607012005H036,B371559607012005,1,2.0,0.0,42.0,0.0,34.729819460825325,-79.07492236984844,2.0,2.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,16.9430196667271
B371559607012005P0174,B371559607012005H039,B371559607012005,1,3.0,0.0,58.0,0.0,34.729819460825325,-79.07492236984844,2.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,16.9430196667271
B371559607012005P0243,B371559607012005H062,B371559607012005,2,3.0,0.0,51.0,0.0,34.729819460825325,-79.07492236984844,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,17.296848683223473
B371559607012005P0150,B371559607012005H084,B371559607012005,1,3.0,0.0,37.0,0.0,34.729819460825325,-79.07492236984844,2.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,12.619092327693242
B371559607012005P0091,B371559607012005H086,B371559607012005,2,1.0,1.0,35.0,0.0,34.729819460825325,-79.07492236984844,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.489330730496803
B371559607012005P0230,B371559607012005H088,B371559607012005,2,3.0,0.0,35.0,0.0,34.729819460825325,-79.07492236984844,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.529268165737378
B371559607012005P0226,B371559607012005H090,B371559607012005,2,3.0,0.0,39.0,0.0,34.729819460825325,-79.07492236984844,1.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.641026960182488
B371559607012005P0241,B371559607012005H092,B371559607012005,2,3.0,0.0,46.0,0.0,34.729819460825325,-79.07492236984844,3.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07492236984844 34.729819460825325, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.641026960182488
B371559607012013P0033,B371559607012013H004,B371559607012013,2,1.0,0.0,52.0,0.0,34.71517302685603,-79.05745107494683,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.05745107494683 34.71517302685603, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.515547778962691
B371559607012013P0047,B371559607012013H013,B371559607012013,2,2.0,0.0,32.0,0.0,34.71517302685603,-79.05745107494683,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.05745107494683 34.71517302685603, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.066558990612933
B371559607012013P0044,B371559607012013H019,B371559607012013,1,2.0,0.0,31.0,0.0,34.71517302685603,-79.05745107494683,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.05745107494683 34.71517302685603, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.26735238386792
B371559607012017P0003,B371559607012017H001,B371559607012017,2,2.0,0.0,59.0,0.0,34.7210905047579,-79.04667776340763,1.0,3.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.04667776340763 34.7210905047579, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,8.437698885447539
B371559607012019P0004,B371559607012019H003,B371559607012019,2,1.0,0.0,45.0,0.0,34.703968081343504,-79.03615470367933,2.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.03615470367933 34.703968081343504, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,7.8940007567769666
B371559607012019P0073,B371559607012019H014,B371559607012019,2,3.0,0.0,45.0,0.0,34.703968081343504,-79.03615470367933,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.03615470367933 34.703968081343504, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,17.071858709351645
B371559607012023P0052,B371559607012023H020,B371559607012023,2,3.0,0.0,34.0,0.0,34.69197212548484,-79.05591609775033,2.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.05591609775033 34.69197212548484, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,7.100116992876699
B371559607012023P0065,B371559607012023H022,B371559607012023,2,3.0,0.0,51.0,0.0,34.69197212548484,-79.05591609775033,2.0,2.0,2.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -79.05591609775033 34.69197212548484, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,8.983078436963373
B371559607012024P0034,B371559607012024H034,B371559607012024,1,3.0,0.0,48.0,0.0,34.69414262005795,-79.04582716257113,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.04582716257113 34.69414262005795, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.613998711980997
B371559607012024P0082,B371559607012024H040,B371559607012024,2,3.0,0.0,50.0,0.0,34.69414262005795,-79.04582716257113,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.04582716257113 34.69414262005795, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.921993127798114
B371559607012026P0002,B371559607012026H001,B371559607012026,2,1.0,1.0,52.0,0.0,34.704102084791614,-79.02412473243967,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02412473243967 34.704102084791614, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.26735238386792
B371559607012026P0042,B371559607012026H009,B371559607012026,2,3.0,0.0,38.0,0.0,34.704102084791614,-79.02412473243967,1.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02412473243967 34.704102084791614, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.848516774430266
B371559607013004P0009,B371559607013004H001,B371559607013004,2,1.0,0.0,46.0,0.0,34.686534169089974,-79.004617510627,3.0,2.0,4.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -79.004617510627 34.686534169089974, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,6.469198387307639
B371559607013007P0029,B371559607013007H008,B371559607013007,2,2.0,0.0,45.0,0.0,34.698781614032185,-79.00698394113579,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.00698394113579 34.698781614032185, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.56489233887154
B371559607013007P0028,B371559607013007H008,B371559607013007,2,2.0,0.0,42.0,0.0,34.698781614032185,-79.00698394113579,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.00698394113579 34.698781614032185, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.56489233887154
B371559607013016P0002,B371559607013016H001,B371559607013016,2,1.0,0.0,61.0,0.0,34.6874236623028,-79.01177606029444,3.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01177606029444 34.6874236623028, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.188436300965378
B371559607013020P0003,B371559607013020H001,B371559607013020,1,1.0,0.0,36.0,0.0,34.68355367953654,-79.01127418657772,2.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.01127418657772 34.68355367953654, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,4.155247311242984
B371559607013024P0015,B371559607013024H004,B371559607013024,2,1.0,0.0,61.0,0.0,34.687477660781646,-79.01500235548322,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01500235548322 34.687477660781646, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,6.941078590965603
B371559607013024P0011,B371559607013024H007,B371559607013024,2,1.0,0.0,22.0,0.0,34.687477660781646,-79.01500235548322,3.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01500235548322 34.687477660781646, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.789342512037724
B371559607013027P0172,B371559607013027H050,B371559607013027,2,3.0,0.0,54.0,0.0,34.699136106861864,-79.02283769223217,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,6.102958718944465
B371559607013027P0100,B371559607013027H063,B371559607013027,1,3.0,1.0,26.0,0.0,34.699136106861864,-79.02283769223217,1.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,20.03577525513308
B371559607013027P0069,B371559607013027H071,B371559607013027,2,2.0,0.0,42.0,0.0,34.699136106861864,-79.02283769223217,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,7.293057365673215
B371559607013027P0219,B371559607013027H074,B371559607013027,2,7.0,0.0,48.0,0.0,34.699136106861864,-79.02283769223217,3.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.02283769223217 34.699136106861864, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,5.773783397455292
B371559607013031P0021,B371559607013031H005,B371559607013031,2,2.0,0.0,30.0,0.0,34.68550066612756,-79.02321188914685,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02321188914685 34.68550066612756, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.323503971928554
B371559607013034P0052,B371559607013034H019,B371559607013034,2,3.0,0.0,18.0,0.0,34.691810632933866,-79.03817542804758,1.0,1.0,0.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,7.946525461179523
B371559607013034P0034,B371559607013034H025,B371559607013034,1,3.0,0.0,59.0,0.0,34.691810632933866,-79.03817542804758,2.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,23.828963769241355
B371559607013040P0051,B371559607013040H003,B371559607013040,2,3.0,1.0,53.0,0.0,34.68487515926601,-79.04672234905692,2.0,2.0,4.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.04672234905692 34.68487515926601, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,14.700851909063166
B371559607013046P0121,B371559607013046H005,B371559607013046,2,3.0,0.0,32.0,0.0,34.66731574616524,-79.02148081216495,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02148081216495 34.66731574616524, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.07967964865301
B371559607013046P0040,B371559607013046H009,B371559607013046,2,2.0,0.0,42.0,0.0,34.66731574616524,-79.02148081216495,3.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.02148081216495 34.66731574616524, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,9.056823497992353
B371559607013046P0142,B371559607013046H035,B371559607013046,2,3.0,0.0,62.0,0.0,34.66731574616524,-79.02148081216495,1.0,3.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.02148081216495 34.66731574616524, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,3.944509624582232
